deduction_id,retailer_id,deduction_date,deduction_type,amount,code_as_remitted,translated_code,standardized_category,order_id,shipment_id,remittance_id,remittance_description,dispute_deadline,is_vague,is_post_audit,is_double_dip,dispute_outcome,recovered_amount,dispute_filed_date,dispute_closed_date,days_outstanding,in_trailing_window,is_ghost_promo
DED-0001644,walmart,2025-06-13,pallet_fine,207.56,,Unmapped,pallet_fine,WALM-2025-000384,WALM-2025-000384-S1,REM-WALM-00024,Pallet noncompliance,,0,0,0,lost_evidence,0.0,2025-08-27,2025-10-11,120,1,0
DED-0000972,unfi,2025-06-13,short_ship,79.65,SHT,Shortage,short_ship,UNFI-2025-000310,UNFI-2025-000310-S1,REM-UNFI-00026,Short ship: qty units missing,2025-08-12,0,0,0,,,,,,1,0
DED-0002754,whole_foods,2025-06-13,late_delivery,55.0,LATE,Late delivery,late_delivery,WHOL-2025-000222,WHOL-2025-000222-S1,REM-WHOL-00023,Late delivery — 4 days past window,,0,0,0,,,,,,1,0
DED-0001660,walmart,2025-06-12,promo_billback,880.5,11,Price Difference Between PO & Invoice,promo_billback,WALM-2025-000397,WALM-2025-000397-S1,REM-WALM-00024,Promo billback (MCB / scan-down),2027-06-12,0,0,0,,,,,,1,0
DED-0000096,green_basket_market,2025-06-12,spoilage,735.4,SPL,Spoilage / quality complaint,spoilage,GREE-2025-000073,GREE-2025-000073-S1,REM-GREE-00013,Spoilage — damage in transit affecting condition,,0,0,0,,,,,,1,0
DED-0000095,green_basket_market,2025-06-12,promo_billback,521.34,FFL,Free Fill new-item billback,promo_billback,GREE-2025-000073,GREE-2025-000073-S1,REM-GREE-00013,Promo billback (MCB / scan-down),,0,0,0,,,,,,1,1
DED-0001659,walmart,2025-06-12,label_fine,279.11,,Unmapped,label_fine,WALM-2025-000397,WALM-2025-000397-S1,REM-WALM-00024,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001643,walmart,2025-06-12,label_fine,256.74,,Unmapped,label_fine,WALM-2025-000383,WALM-2025-000383-S1,REM-WALM-00024,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0000992,unfi,2025-06-12,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000348,UNFI-2025-000348-S1,REM-UNFI-00026,Late delivery — 2 days past window,2025-08-11,0,0,0,,,,,,1,0
DED-0000363,kehe,2025-06-12,late_delivery,195.0,LATE,Late delivery,late_delivery,KEHE-2025-000252,KEHE-2025-000252-S1,REM-KEHE-00024,Late delivery — 1 days past window,2025-12-09,0,0,0,,,,,,1,0
DED-0001669,walmart,2025-06-11,label_fine,318.9,,Unmapped,label_fine,WALM-2025-000411,WALM-2025-000411-S1,REM-WALM-00024,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001640,walmart,2025-06-11,label_fine,239.1,,Unmapped,label_fine,WALM-2025-000378,WALM-2025-000378-S1,REM-WALM-00024,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_other,0.0,2025-07-27,2025-08-28,78,1,0
DED-0000640,mountain_pantry_co,2025-06-11,label_fine,219.27,LBL,Label fine,label_fine,MOUN-2025-000066,MOUN-2025-000066-S1,REM-MOUN-00011,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0000639,mountain_pantry_co,2025-06-11,short_ship,207.09,SHRT,Shortage,short_ship,MOUN-2025-000066,MOUN-2025-000066-S1,REM-MOUN-00011,Short ship: 2 units missing,,0,0,0,,,,,,1,0
DED-0000375,kehe,2025-06-10,spoilage,604.13,UDRS,UDR — spoilage at receipt,spoilage,KEHE-2025-000271,KEHE-2025-000271-S1,REM-KEHE-00024,Spoilage — damage in transit affecting condition,2025-12-07,0,0,0,won_partial,232.22,2025-06-27,2025-07-19,39,1,0
DED-0000099,green_basket_market,2025-06-10,short_ship,322.18,SHRT,Shortage,short_ship,GREE-2025-000078,GREE-2025-000078-S1,REM-GREE-00013,Short ship: 2 units missing,,0,0,0,lost_evidence,0.0,2025-06-16,2025-09-13,95,1,0
DED-0000374,kehe,2025-06-10,short_ship,117.73,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2025-000271,KEHE-2025-000271-S1,REM-KEHE-00024,Short ship: 1 units missing,2025-06-12,0,0,0,lost_other,0.0,2025-07-25,2025-08-27,78,1,0
DED-0000357,kehe,2025-06-10,label_fine,78.66,LBL,Labeling noncompliance,label_fine,KEHE-2025-000237,KEHE-2025-000237-S1,REM-KEHE-00024,Label noncompliance — generic label not retailer-spec,2025-12-07,0,0,0,,,,,,1,0
DED-0000176,harbor_fresh,2025-06-09,vague,3787.44,MISC,Miscellaneous,vague,,,REM-HARB-00012,Marketing chargeback,,1,0,0,,,,,,1,0
DED-0000360,kehe,2025-06-09,promo_billback,882.94,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2025-000244,KEHE-2025-000244-S1,REM-KEHE-00024,Promo billback (MCB / scan-down),2025-12-06,0,0,0,won_full,882.94,2025-07-01,2025-09-23,106,1,1
DED-0000365,kehe,2025-06-09,promo_billback,550.12,MCB,Manufacturer Chargeback (promo),promo_billback,KEHE-2025-000255,KEHE-2025-000255-S1,REM-KEHE-00024,Promo billback (MCB / scan-down),2025-12-06,0,0,0,abandoned,0.0,2025-06-21,2025-08-10,62,1,1
DED-0001685,walmart,2025-06-09,label_fine,280.42,,Unmapped,label_fine,WALM-2025-000428,WALM-2025-000428-S1,REM-WALM-00024,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_other,0.0,2025-07-29,2025-08-21,73,1,0
DED-0000961,unfi,2025-06-09,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000292,UNFI-2025-000292-S1,REM-UNFI-00026,Late delivery — 9 days past window,2025-08-08,0,0,0,abandoned,0.0,2025-07-07,2025-08-08,60,1,0
DED-0001684,walmart,2025-06-09,short_ship,243.83,13,Substitution Overcharge,short_ship,WALM-2025-000428,WALM-2025-000428-S1,REM-WALM-00024,Short ship: 3 units missing,2026-06-09,0,0,0,won_full,243.83,2025-08-20,2025-09-29,112,1,0
DED-0001777,walmart,2025-06-09,short_ship,240.01,13,Substitution Overcharge,short_ship,WALM-2025-000519,WALM-2025-000519-S1,REM-WALM-00024,Short ship: receiving hand-count 2 units short,2026-06-09,0,0,0,lost_evidence,0.0,2025-07-25,2025-09-23,106,1,0
DED-0000369,kehe,2025-06-09,short_ship,78.53,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2025-000260,KEHE-2025-000260-S1,REM-KEHE-00024,Short ship: qty units missing,2025-06-11,0,0,0,,,,,,1,0
DED-0000372,kehe,2025-06-09,short_ship,75.0,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2025-000268,KEHE-2025-000268-S1,REM-KEHE-00024,Short ship: qty units missing,2025-06-11,0,0,0,,,,,,1,0
DED-0000370,kehe,2025-06-09,late_delivery,55.0,LATE,Late delivery,late_delivery,KEHE-2025-000260,KEHE-2025-000260-S1,REM-KEHE-00024,Late delivery — 2 days past window,2025-12-06,0,0,0,,,,,,1,0
DED-0001629,walmart,2025-06-08,short_ship,350.33,13,Substitution Overcharge,short_ship,WALM-2025-000368,WALM-2025-000368-S1,REM-WALM-00023,Short ship: receiving hand-count 3 units short,2026-06-08,0,0,0,won_full,350.33,2025-07-24,2025-10-09,123,1,0
DED-0001725,walmart,2025-06-08,short_ship,317.51,13,Substitution Overcharge,short_ship,WALM-2025-000466,WALM-2025-000466-S1,REM-WALM-00023,Short ship: receiving hand-count 4 units short,2026-06-08,0,0,0,won_full,317.51,2025-07-21,2025-10-01,115,1,0
DED-0001693,walmart,2025-06-08,label_fine,300.41,,Unmapped,label_fine,WALM-2025-000438,WALM-2025-000438-S1,REM-WALM-00023,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001630,walmart,2025-06-08,label_fine,270.74,,Unmapped,label_fine,WALM-2025-000368,WALM-2025-000368-S1,REM-WALM-00023,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-07-26,2025-09-15,99,1,0
DED-0001631,walmart,2025-06-08,pallet_fine,203.8,,Unmapped,pallet_fine,WALM-2025-000368,WALM-2025-000368-S1,REM-WALM-00023,Pallet noncompliance,,0,0,0,,,,,,1,0
DED-0000355,kehe,2025-06-07,spoilage,1438.57,UDRS,UDR — spoilage at receipt,spoilage,KEHE-2025-000233,KEHE-2025-000233-S1,REM-KEHE-00023,Spoilage — damage in transit affecting condition,2025-12-04,0,0,0,lost_no_response,0.0,2025-08-01,2025-09-18,103,1,0
DED-0000354,kehe,2025-06-07,damaged,449.58,,Unmapped,damaged,KEHE-2025-000233,KEHE-2025-000233-S1,REM-KEHE-00023,Damage at receiving — BOL signed damaged,2025-12-04,0,0,0,,,,,,1,0
DED-0000959,unfi,2025-06-07,promo_billback,355.83,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2025-000284,UNFI-2025-000284-S1,REM-UNFI-00025,Promo billback (MCB / scan-down),2025-08-06,0,0,0,lost_other,0.0,2025-08-15,2025-09-28,113,1,0
DED-0001657,walmart,2025-06-07,label_fine,266.5,,Unmapped,label_fine,WALM-2025-000395,WALM-2025-000395-S1,REM-WALM-00023,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-06-23,2025-09-02,87,1,0
DED-0000353,kehe,2025-06-07,short_ship,226.23,UDR,Unloading Discrepancy (shortage/over/damage),short_ship,KEHE-2025-000233,KEHE-2025-000233-S1,REM-KEHE-00023,Short ship: 2 units missing,2025-06-09,0,0,0,,,,,,1,0
DED-0000027,costco,2025-06-07,short_ship,224.19,SHRT,Shortage at receiving,short_ship,COST-2025-000021,COST-2025-000021-S1,REM-COST-00011,Short ship: receiving hand-count 2 units short,,0,0,0,,,,,,1,0
DED-0001656,walmart,2025-06-07,short_ship,200.41,13,Substitution Overcharge,short_ship,WALM-2025-000395,WALM-2025-000395-S1,REM-WALM-00023,Short ship: receiving hand-count 2 units short,2026-06-07,0,0,0,won_full,200.41,2025-07-09,2025-09-30,115,1,0
DED-0001782,walmart,2025-06-07,short_ship,177.53,13,Substitution Overcharge,short_ship,WALM-2025-000527,WALM-2025-000527-S1,REM-WALM-00023,Short ship: receiving hand-count 2 units short,2026-06-07,0,0,0,,,,,,1,0
DED-0002759,whole_foods,2025-06-07,pallet_fine,122.99,PALT,Pallet fine,pallet_fine,WHOL-2025-000230,WHOL-2025-000230-S1,REM-WHOL-00022,Pallet noncompliance,,0,0,0,,,,,,1,0
DED-0001700,walmart,2025-06-06,damaged,710.53,28,Carton Damage – Freight Bill Signed Damaged,damaged,WALM-2025-000445,WALM-2025-000445-S1,REM-WALM-00023,Damage at receiving — BOL signed damaged,2026-06-06,0,0,0,lost_no_response,0.0,2025-07-26,2025-09-20,106,1,0
DED-0001633,walmart,2025-06-06,label_fine,286.41,,Unmapped,label_fine,WALM-2025-000371,WALM-2025-000371-S1,REM-WALM-00023,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-06-22,2025-08-18,73,1,0
DED-0001699,walmart,2025-06-06,short_ship,207.45,13,Substitution Overcharge,short_ship,WALM-2025-000445,WALM-2025-000445-S1,REM-WALM-00023,Short ship: receiving hand-count 2 units short,2026-06-06,0,0,0,lost_other,0.0,2025-07-22,2025-09-03,89,1,0
DED-0000376,kehe,2025-06-06,pallet_fine,106.64,,Unmapped,pallet_fine,KEHE-2025-000275,KEHE-2025-000275-S1,REM-KEHE-00023,Pallet noncompliance,2025-12-03,0,0,0,won_full,106.64,2025-06-19,2025-09-13,99,1,0
DED-0003036,mountain_pantry_co,2025-06-05,slotting,409.35,SLOT,New-item placement allowance,slotting,,,REM-MOUN-00010,Planogram reset — placement billback,,0,0,0,,,,,,1,0
DED-0001641,walmart,2025-06-05,label_fine,313.44,,Unmapped,label_fine,WALM-2025-000379,WALM-2025-000379-S1,REM-WALM-00023,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-08-02,2025-10-05,122,1,0
DED-0001697,walmart,2025-06-05,label_fine,270.7,,Unmapped,label_fine,WALM-2025-000443,WALM-2025-000443-S1,REM-WALM-00023,Label noncompliance — generic label not retailer-spec,,0,0,0,won_partial,117.95,2025-08-03,2025-10-31,148,1,0
DED-0001634,walmart,2025-06-05,label_fine,261.06,,Unmapped,label_fine,WALM-2025-000372,WALM-2025-000372-S1,REM-WALM-00023,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_other,0.0,2025-07-16,2025-08-09,65,1,0
DED-0000987,unfi,2025-06-05,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000334,UNFI-2025-000334-S1,REM-UNFI-00025,Late delivery — 4 days past window,2025-08-04,0,0,0,lost_other,0.0,2025-07-21,2025-08-13,69,1,0
DED-0000991,unfi,2025-06-05,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000342,UNFI-2025-000342-S1,REM-UNFI-00025,Late delivery — 3 days past window,2025-08-04,0,0,0,won_partial,151.09,2025-06-09,2025-09-06,93,1,0
DED-0001635,walmart,2025-06-05,late_delivery,174.16,99,OTIF,late_delivery,WALM-2025-000372,WALM-2025-000372-S1,REM-WALM-00023,Late delivery — 3 days past window,,0,0,0,,,,,,1,0
DED-0002780,whole_foods,2025-06-05,late_delivery,64.84,LATE,Late delivery,late_delivery,WHOL-2025-000280,WHOL-2025-000280-S1,REM-WHOL-00022,Late delivery — 3 days past window,,0,0,0,won_full,64.84,2025-08-05,2025-08-31,87,1,0
DED-0001692,walmart,2025-06-04,promo_billback,871.44,11,Price Difference Between PO & Invoice,promo_billback,WALM-2025-000436,WALM-2025-000436-S1,REM-WALM-00023,Promo billback (MCB / scan-down),2027-06-04,0,0,0,won_partial,349.07,2025-07-13,2025-10-02,120,1,0
DED-0001661,walmart,2025-06-04,short_ship,627.75,13,Substitution Overcharge,short_ship,WALM-2025-000400,WALM-2025-000400-S1,REM-WALM-00023,Short ship: receiving hand-count 7 units short,2026-06-04,0,0,0,won_partial,220.13,2025-06-18,2025-08-11,68,1,0
DED-0001694,walmart,2025-06-04,promo_billback,608.88,11,Price Difference Between PO & Invoice,promo_billback,WALM-2025-000440,WALM-2025-000440-S1,REM-WALM-00023,Promo billback (MCB / scan-down),2027-06-04,0,0,0,lost_evidence,0.0,2025-07-03,2025-08-29,86,1,0
DED-0000967,unfi,2025-06-04,promo_billback,440.84,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2025-000306,UNFI-2025-000306-S1,REM-UNFI-00025,Promo billback (MCB / scan-down),2025-08-03,0,0,0,lost_evidence,0.0,2025-07-21,2025-08-12,69,1,0
DED-0001691,walmart,2025-06-04,label_fine,300.45,,Unmapped,label_fine,WALM-2025-000436,WALM-2025-000436-S1,REM-WALM-00023,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_no_response,0.0,2025-07-19,2025-08-24,81,1,0
DED-0000946,unfi,2025-06-04,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000262,UNFI-2025-000262-S1,REM-UNFI-00025,Late delivery — 5 days past window,2025-08-03,0,0,0,,,,,,1,0
DED-0000929,unfi,2025-06-03,vague,2012.53,MSC,Miscellaneous deduction,vague,UNFI-2025-000233,UNFI-2025-000233-S1,REM-UNFI-00025,Cash discount take-down,,1,0,0,,,,,,1,0
DED-0000930,unfi,2025-06-03,spoilage,752.79,UNS,Unsaleable / spoilage,spoilage,UNFI-2025-000233,UNFI-2025-000233-S1,REM-UNFI-00025,Spoilage — damage in transit affecting condition,2025-08-02,0,0,0,,,,,,1,0
DED-0000975,unfi,2025-06-02,promo_billback,672.11,MCB,Manufacturer chargeback (promo),promo_billback,UNFI-2025-000313,UNFI-2025-000313-S1,REM-UNFI-00025,Promo billback (MCB / scan-down),2025-08-01,0,0,0,,,,,,1,0
DED-0001695,walmart,2025-06-02,short_ship,478.13,13,Substitution Overcharge,short_ship,WALM-2025-000441,WALM-2025-000441-S1,REM-WALM-00023,Short ship: receiving hand-count 4 units short,2026-06-02,0,0,0,,,,,,1,0
DED-0000093,green_basket_market,2025-06-02,promo_billback,343.74,FFL,Free Fill new-item billback,promo_billback,GREE-2025-000069,GREE-2025-000069-S1,REM-GREE-00012,Promo billback (MCB / scan-down),,0,0,0,lost_evidence,0.0,2025-06-11,2025-07-13,41,1,1
DED-0000100,green_basket_market,2025-06-02,short_ship,201.27,SHRT,Shortage,short_ship,GREE-2025-000079,GREE-2025-000079-S1,REM-GREE-00012,Short ship: 2 units missing,,0,0,0,lost_other,0.0,2025-07-03,2025-09-03,93,1,0
DED-0000756,southside_grocers,2025-06-02,short_ship,166.7,SHRT,Shortage,short_ship,SOUT-2025-000072,SOUT-2025-000072-S1,REM-SOUT-00012,Short ship: 2 units missing,,0,0,0,,,,,,1,0
DED-0000101,green_basket_market,2025-06-02,vague,163.24,MISC,Miscellaneous,vague,GREE-2025-000079,GREE-2025-000079-S1,REM-GREE-00012,Misc deduction — see invoice,,1,0,0,lost_no_response,0.0,2025-06-11,2025-09-07,97,1,0
DED-0002757,whole_foods,2025-06-02,late_delivery,16.59,LATE,Late delivery,late_delivery,WHOL-2025-000227,WHOL-2025-000227-S1,REM-WHOL-00022,Late delivery — 3 days past window,,0,0,0,,,,,,1,0
DED-0001689,walmart,2025-06-01,label_fine,306.14,,Unmapped,label_fine,WALM-2025-000434,WALM-2025-000434-S1,REM-WALM-00022,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-06-26,2025-09-08,99,1,0
DED-0000963,unfi,2025-06-01,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000297,UNFI-2025-000297-S1,REM-UNFI-00024,Late delivery — 8 days past window,2025-07-31,0,0,0,lost_no_response,0.0,2025-07-27,2025-08-19,79,1,0
DED-0001687,walmart,2025-06-01,short_ship,195.14,13,Substitution Overcharge,short_ship,WALM-2025-000433,WALM-2025-000433-S1,REM-WALM-00022,Short ship: receiving hand-count 2 units short,2026-06-01,0,0,0,,,,,,1,0
DED-0001690,walmart,2025-06-01,late_delivery,182.08,99,OTIF,late_delivery,WALM-2025-000434,WALM-2025-000434-S1,REM-WALM-00022,Late delivery — 8 days past window,,0,0,0,lost_evidence,0.0,2025-06-16,2025-07-15,44,1,0
DED-0001688,walmart,2025-06-01,short_ship,134.43,13,Substitution Overcharge,short_ship,WALM-2025-000434,WALM-2025-000434-S1,REM-WALM-00022,Short ship: receiving hand-count 2 units short,2026-06-01,0,0,0,lost_other,0.0,2025-07-09,2025-09-15,106,1,0
DED-0000345,kehe,2025-06-01,late_delivery,51.47,LATE,Late delivery,late_delivery,KEHE-2025-000215,KEHE-2025-000215-S1,REM-KEHE-00022,Late delivery — 7 days past window,2025-11-28,0,0,0,,,,,,1,0
DED-0000761,southside_grocers,2025-05-31,vague,384.81,MISC,Miscellaneous,vague,SOUT-2025-000088,SOUT-2025-000088-S1,REM-SOUT-00011,Slotting reconciliation,,1,0,0,lost_evidence,0.0,2025-07-08,2025-08-11,72,1,0
DED-0001696,walmart,2025-05-31,label_fine,308.77,,Unmapped,label_fine,WALM-2025-000442,WALM-2025-000442-S1,REM-WALM-00022,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0001702,walmart,2025-05-31,label_fine,268.9,,Unmapped,label_fine,WALM-2025-000447,WALM-2025-000447-S1,REM-WALM-00022,Label noncompliance — generic label not retailer-spec,,0,0,0,lost_evidence,0.0,2025-07-07,2025-07-29,59,1,0
DED-0001701,walmart,2025-05-31,short_ship,133.93,13,Substitution Overcharge,short_ship,WALM-2025-000447,WALM-2025-000447-S1,REM-WALM-00022,Short ship: receiving hand-count 2 units short,2026-05-31,0,0,0,lost_evidence,0.0,2025-06-27,2025-08-16,77,1,0
DED-0000097,green_basket_market,2025-05-30,vague,2181.87,MISC,Miscellaneous,vague,GREE-2025-000075,GREE-2025-000075-S1,REM-GREE-00011,Audit adjustment,,1,0,0,,,,,,1,0
DED-0000936,unfi,2025-05-30,late_delivery,500.0,LAT,Late delivery,late_delivery,UNFI-2025-000242,UNFI-2025-000242-S1,REM-UNFI-00024,Late delivery — 7 days past window,2025-07-29,0,0,0,,,,,,1,0
DED-0000962,unfi,2025-05-30,late_delivery,500.0,LAT,Late delivery,late_delivery,UNFI-2025-000295,UNFI-2025-000295-S1,REM-UNFI-00024,Late delivery — 1 days past window,2025-07-29,0,0,0,won_full,500.0,2025-07-23,2025-09-04,97,1,0
DED-0001628,walmart,2025-05-30,short_ship,169.22,13,Substitution Overcharge,short_ship,WALM-2025-000367,WALM-2025-000367-S1,REM-WALM-00022,Short ship: receiving hand-count 2 units short,2026-05-30,0,0,0,lost_no_response,0.0,2025-07-25,2025-09-05,98,1,0
DED-0002766,whole_foods,2025-05-30,short_ship,80.31,SHRT,Shortage,short_ship,WHOL-2025-000250,WHOL-2025-000250-S1,REM-WHOL-00021,Short ship: qty units missing,,0,0,0,,,,,,1,0
DED-0000977,unfi,2025-05-29,vague,532.83,MSC,Miscellaneous deduction,vague,UNFI-2025-000315,UNFI-2025-000315-S1,REM-UNFI-00024,Marketing chargeback,,1,0,0,lost_evidence,0.0,2025-07-19,2025-10-05,129,1,0
DED-0001662,walmart,2025-05-29,label_fine,332.17,,Unmapped,label_fine,WALM-2025-000401,WALM-2025-000401-S1,REM-WALM-00022,Label noncompliance — generic label not retailer-spec,,0,0,0,,,,,,1,0
DED-0000976,unfi,2025-05-29,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000315,UNFI-2025-000315-S1,REM-UNFI-00024,Late delivery — 3 days past window,2025-07-28,0,0,0,,,,,,1,0
DED-0000989,unfi,2025-05-29,late_delivery,250.0,LAT,Late delivery,late_delivery,UNFI-2025-000339,UNFI-2025-000339-S1,REM-UNFI-00024,Late delivery — 2 days past window,2025-07-28,0,0,0,,,,,,1,0
DED-0002758,whole_foods,2025-05-29,label_fine,170.3,LBL,Labeling fine,label_fine,WHOL-2025-000229,WHOL-2025-000229-S1,REM-WHOL-00021,Label noncompliance — generic label not retailer-spec,,0,0,0,won_partial,96.3,2025-07-02,2025-08-31,94,1,0
DED-0000341,kehe,2025-05-29,late_delivery,134.15,LATE,Late delivery,late_delivery,KEHE-2025-000211,KEHE-2025-000211-S1,REM-KEHE-00022,Late delivery — 4 days past window,2025-11-25,0,0,0,won_full,134.15,2025-06-09,2025-07-29,61,1,0
DED-0000949,unfi,2025-05-29,short_ship,75.0,SHT,Shortage,short_ship,UNFI-2025-000268,UNFI-2025-000268-S1,REM-UNFI-00024,Short ship: 1 units missing,2025-07-28,0,0,0,,,,,,1,0
DED-0000350,kehe,2025-05-28,spoilage,716.79,UDRS,UDR — spoilage at receipt,spoilage,KEHE-2025-000226,KEHE-2025-000226-S1,REM-KEHE-00022,Spoilage — damage in transit affecting condition,2025-11-24,0,0,0,,,,,,1,0
DED-0002755,whole_foods,2025-05-28,spoilage,539.66,SPL,Spoilage / quality at receipt,spoilage,WHOL-2025-000225,WHOL-2025-000225-S1,REM-WHOL-00021,Spoilage — expired or short-dated at receiving,,0,0,0,,,,,,1,0
DED-0002756,whole_foods,2025-05-28,spoilage,534.05,SPL,Spoilage / quality at receipt,spoilage,WHOL-2025-000226,WHOL-2025-000226-S1,REM-WHOL-00021,Spoilage — damage in transit affecting condition,,0,0,0,lost_evidence,0.0,2025-06-21,2025-07-13,46,1,0
DED-0000322,kehe,2025-05-28,label_fine,168.14,LBL,Labeling noncompliance,label_fine,KEHE-2025-000184,KEHE-2025-000184-S1,REM-KEHE-00022,Label noncompliance — generic label not retailer-spec,2025-11-24,0,0,0,lost_evidence,0.0,2025-08-06,2025-09-30,125,1,0
DED-0001601,walmart,2025-05-27,short_ship,352.69,13,Substitution Overcharge,short_ship,WALM-2025-000344,WALM-2025-000344-S1,REM-WALM-00022,Short ship: receiving hand-count 4 units short,2026-05-27,0,0,0,,,,,,1,0
DED-0001603,walmart,2025-05-27,late_delivery,330.15,99,OTIF,late_delivery,WALM-2025-000344,WALM-2025-000344-S1,REM-WALM-00022,Late delivery — 4 days past window,,0,0,0,lost_no_response,0.0,2025-07-13,2025-08-06,71,1,0
